PaperId,Date,CitationCount,vb1,vb2,vd1,vd2,lifetime,birth_date,birth_point,death_date,death_point,shortest_path_before_death
2769690831,1999-01-01,3,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1544625592,2005-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2766818993,2017-08-18,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2766818993,2017-08-18,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2766818993,2017-08-18,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1489497999,2003-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1489497999,2003-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1489497999,2003-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2062357337,2008-09-23,4,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2366261119,2015-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2366261119,2015-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2366261119,2015-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2742293490,2012-02-15,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2742293490,2012-02-15,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2742293490,2012-02-15,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2497616185,2009-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2393081273,2007-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2393081273,2007-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2393081273,2007-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2377246622,2011-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2377246622,2011-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2377246622,2011-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2270524790,2004-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2270524790,2004-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2270524790,2004-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
377547786,2003-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
377547786,2003-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
377547786,2003-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
588725050,1998-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
588725050,1998-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
588725050,1998-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
47929451,2002-01-01,2,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
47929451,2002-01-01,2,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
47929451,2002-01-01,2,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2278241163,2012-03-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2278241163,2012-03-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2278241163,2012-03-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2472423049,2012-10-23,1,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1874666811,2008-03-18,5,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1792638379,2013-10-30,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1792638379,2013-10-30,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1792638379,2013-10-30,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2359625238,2011-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2359625238,2011-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2359625238,2011-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2021024752,2014-08-27,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2012577796,2010-11-20,1,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2392853416,2007-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2392853416,2007-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2392853416,2007-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1864646147,2011-04-20,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1864646147,2011-04-20,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1864646147,2011-04-20,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1864646147,2011-04-20,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1864646147,2011-04-20,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1864646147,2011-04-20,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2298908987,2014-08-27,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2486838491,2009-09-30,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2362772044,2004-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2308860540,2000-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2308860540,2000-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2308860540,2000-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2736504839,1997-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2736504839,1997-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2736504839,1997-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2380906302,2004-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2380906302,2004-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2380906302,2004-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2561636242,2007-07-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2377609991,2008-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2377609991,2008-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2377609991,2008-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2355059391,2005-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2355059391,2005-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2355059391,2005-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1565394365,2011-01-01,6,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1971859870,2014-08-27,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
208009972,2009-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
208009972,2009-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
208009972,2009-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2268668240,2015-12-31,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2268668240,2015-12-31,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2268668240,2015-12-31,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2268668240,2015-12-31,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2268668240,2015-12-31,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2268668240,2015-12-31,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2286357732,2013-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2286357732,2013-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2286357732,2013-01-01,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
1044133049,2014-08-27,0,160118682,552677042,158786674,183763965,0.325599137493221,1927-01-01,0.5627945248585238,1997-01-01,0.8883936623517448,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2368181837,2012-01-01,0,159032367,200103564,158602613,51251375,0.2976848184465556,1948-01-01,0.6604691722526495,2012-01-01,0.958153990699205,2
2259742361,2012-01-01,3,1335810,2779871314,42014341,2776968495,0.24651705661740353,1959-01-01,0.7116369340818015,2012-01-01,0.958153990699205,2
779495302,2014-01-01,0,42014341,2775940585,2775940585,160118682,0.18605301152909726,1974-01-01,0.7814099970638635,2014-01-01,0.9674630085929607,2
779495302,2014-01-01,0,42014341,2775940585,2775940585,160118682,0.18605301152909726,1974-01-01,0.7814099970638635,2014-01-01,0.9674630085929607,2
779495302,2014-01-01,0,42014341,2775940585,2775940585,160118682,0.18605301152909726,1974-01-01,0.7814099970638635,2014-01-01,0.9674630085929607,2
2607237700,2017-04-06,0,42014341,2775940585,2775940585,160118682,0.18605301152909726,1974-01-01,0.7814099970638635,2014-01-01,0.9674630085929607,2
2607237700,2017-04-06,0,42014341,2775940585,2775940585,160118682,0.18605301152909726,1974-01-01,0.7814099970638635,2014-01-01,0.9674630085929607,2
2607237700,2017-04-06,0,42014341,2775940585,2775940585,160118682,0.18605301152909726,1974-01-01,0.7814099970638635,2014-01-01,0.9674630085929607,2
2607237700,2017-04-06,0,42014341,2775940585,2775940585,160118682,0.18605301152909726,1974-01-01,0.7814099970638635,2014-01-01,0.9674630085929607,2
2607237700,2017-04-06,0,42014341,2775940585,2775940585,160118682,0.18605301152909726,1974-01-01,0.7814099970638635,2014-01-01,0.9674630085929607,2
2607237700,2017-04-06,0,42014341,2775940585,2775940585,160118682,0.18605301152909726,1974-01-01,0.7814099970638635,2014-01-01,0.9674630085929607,2
313622829,2008-03-01,4,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
313622829,2008-03-01,4,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
313622829,2008-03-01,4,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
313622829,2008-03-01,4,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
313622829,2008-03-01,4,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
313622829,2008-03-01,4,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2762019081,2017-10-11,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2208369227,2007-03-14,1,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2208369227,2007-03-14,1,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2208369227,2007-03-14,1,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2208369227,2007-03-14,1,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2208369227,2007-03-14,1,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2208369227,2007-03-14,1,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
1030427487,2009-01-01,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
1030427487,2009-01-01,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
1030427487,2009-01-01,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
1030427487,2009-01-01,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
1030427487,2009-01-01,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
1030427487,2009-01-01,0,2778115161,2776449231,2776449231,2777222726,0.15440691393439354,1974-01-01,0.7814099970638635,2007-03-14,0.935816910998257,2
2112357460,2007-01-01,0,162723807,2776968495,30048959,2776968495,0.15001452621639833,1974-10-01,0.78488602170032,2007-01-01,0.9349005479167183,2
2345481995,2016-04-28,1,162723807,2776968495,30048959,2776968495,0.15001452621639833,1974-10-01,0.78488602170032,2007-01-01,0.9349005479167183,2
2528934385,2016-09-23,0,162723807,2776968495,30048959,2776968495,0.15001452621639833,1974-10-01,0.78488602170032,2007-01-01,0.9349005479167183,2
2734068273,2018-04-01,3,162723807,2776968495,30048959,2776968495,0.15001452621639833,1974-10-01,0.78488602170032,2007-01-01,0.9349005479167183,2
1481833591,2007-01-01,7,162723807,2776968495,30048959,2776968495,0.15001452621639833,1974-10-01,0.78488602170032,2007-01-01,0.9349005479167183,2
2376798917,2016-05-05,0,2778438495,173076718,173076718,2779871314,0.127167530521612,1989-01-01,0.8511830600459254,2016-05-05,0.9783505905675374,2
2329246378,2010-12-01,0,181126627,88880766,181126627,2779676146,0.12481215373009469,1984-01-31,0.8282989216668843,2010-12-01,0.953111075396979,2
2329246378,2010-12-01,0,181126627,88880766,181126627,2779676146,0.12481215373009469,1984-01-31,0.8282989216668843,2010-12-01,0.953111075396979,2
2329246378,2010-12-01,0,181126627,88880766,181126627,2779676146,0.12481215373009469,1984-01-31,0.8282989216668843,2010-12-01,0.953111075396979,2
263445997,2001-04-01,0,120692462,2776449231,120692462,160118682,0.12208694192535641,1975-01-01,0.7860581386934404,2001-04-01,0.9081450806187968,2
263445997,2001-04-01,0,120692462,2776449231,120692462,160118682,0.12208694192535641,1975-01-01,0.7860581386934404,2001-04-01,0.9081450806187968,2
263445997,2001-04-01,0,120692462,2776449231,120692462,160118682,0.12208694192535641,1975-01-01,0.7860581386934404,2001-04-01,0.9081450806187968,2
2328558778,1998-01-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2328558778,1998-01-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2328558778,1998-01-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2060711791,1979-12-01,6,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2060711791,1979-12-01,6,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2060711791,1979-12-01,6,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2060711791,1979-12-01,6,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2060711791,1979-12-01,6,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2060711791,1979-12-01,6,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2605277449,2016-03-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2605277449,2016-03-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2605277449,2016-03-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
299415063,1976-01-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
313017258,1987-01-01,3,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
1578431646,2012-11-05,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
1578431646,2012-11-05,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
1578431646,2012-11-05,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
1578431646,2012-11-05,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
1578431646,2012-11-05,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
1578431646,2012-11-05,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2260319339,2012-05-10,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2260319339,2012-05-10,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2260319339,2012-05-10,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
334128552,1979-01-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2170934817,2008-01-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
2170934817,2008-01-01,0,182325601,196465476,116081451,96659820,0.0907088022670609,1930-04-01,0.5778978014959987,1949-10-01,0.6686066037630596,2
